17.0269 12.7245 10.0978 8.34538 7.10026 6.17435 5.46218 4.90024 4.44813 4.07896 3.77424 3.52088 3.30941 3.13284 2.98598 2.86494 2.76682 2.68945 2.63131 2.59138 2.5691 2.56434 2.57738 2.60899 2.66041 2.73354 2.83103 2.95653 3.11507 3.31356 3.56166 3.87306 4.26779 4.776 5.44521 6.35438 7.64446 9.59058 12.7937 0 40 
27.243 20.3591 16.1564 13.3526 11.3604 9.87896 8.73949 7.84039 7.117 6.52633 6.03878 5.63341 5.29505 5.01254 4.77757 4.58391 4.4269 4.30312 4.21009 4.14621 4.11056 4.10294 4.12381 4.17438 4.25666 4.37367 4.52965 4.73045 4.98411 5.3017 5.69865 6.1969 6.82846 7.6416 8.71233 10.167 12.2311 15.3449 20.47 30 40 
31.586 25.3126 20.8162 17.5482 15.1098 13.2416 11.7764 10.6048 9.65316 8.87058 8.22116 7.67893 7.22485 6.84471 6.52785 6.26623 6.05378 5.88602 5.75974 5.6728 5.624 5.61305 5.64055 5.70806 5.81819 5.97483 6.18344 6.45151 6.78923 7.21048 7.73434 8.38743 9.20755 10.2496 11.5955 13.3702 15.7681 19.088 23.7412 30 40 
33.7885 28.4891 24.2477 20.9142 18.2891 16.2011 14.5198 13.1493 12.0202 11.0817 10.2963 9.63631 9.0807 8.6136 8.2229 7.89936 7.63596 7.42746 7.27006 7.16124 7.09958 7.08471 7.11729 7.19912 7.33321 7.52402 7.77777 8.10293 8.51082 9.01665 9.64082 10.4109 11.3647 12.5538 14.0498 15.9502 18.3831 21.4979 25.4068 30 40 
35.079 30.6074 26.7713 23.5717 20.9312 18.7541 16.9523 15.4525 14.1967 13.1396 12.2462 11.4893 10.848 10.3061 9.8508 9.47237 9.16326 8.91778 8.73181 8.60254 8.52839 8.50891 8.54479 8.63793 8.79151 9.01027 9.30072 9.6716 10.1345 10.7045 11.4013 12.2508 13.2864 14.5512 16.0997 17.9977 20.3163 23.1136 26.3881 30 40 
35.9201 32.0903 28.6582 25.6703 23.1099 20.9318 19.0827 17.5117 16.1745 15.0339 14.0594 13.2267 12.5161 11.9119 11.4019 10.9761 10.6269 10.3486 10.1369 9.98872 9.90253 9.87775 9.91505 10.0163 10.1847 10.4248 10.7432 11.1483 11.651 12.2654 13.0092 13.9046 14.9789 16.2649 17.8002 19.6244 21.771 24.2519 27.032 30 40 
36.5112 33.1755 30.101 27.3412 24.9063 22.7804 20.9349 19.3373 17.9558 16.7619 15.731 14.842 14.0776 13.4237 12.8686 12.4031 12.0198 11.7129 11.4783 11.313 11.2152 11.1845 11.2214 11.3275 11.506 11.7612 12.099 12.5273 13.0559 13.697 14.4656 15.3795 16.4597 17.7292 19.2119 20.9288 22.8913 25.0912 27.488 30 40 
36.9493 33.9993 31.2292 28.6872 26.3938 24.3487 22.5393 20.9466 19.5495 18.3271 17.2605 16.3326 15.5288 14.8366 14.2459 13.748 13.3361 13.005 12.7504 12.5697 12.461 12.4237 12.4584 12.5664 12.7506 13.0149 13.3644 13.8061 14.3483 15.0011 15.7765 16.6882 17.7511 18.9803 20.3895 21.9876 23.7742 25.7335 27.8287 30 40 
37.2866 34.6434 32.1291 29.7848 27.6329 25.6814 23.927 22.3603 20.9683 19.7367 18.6513 17.6991 16.8682 16.1482 15.5302 15.0068 14.5718 14.2204 13.9488 13.7543 13.6353 13.5911 13.622 13.7292 13.9152 14.1832 14.5377 14.9844 15.53 16.1826 16.9513 17.8458 18.8761 20.0514 21.3781 22.8579 24.4843 26.2399 28.0933 30 40 
37.5537 35.1585 32.8592 30.6897 28.6718 26.8167 25.1271 23.5994 22.2267 20.9999 19.909 18.9444 18.0968 17.3578 16.72 16.1772 15.724 15.356 15.07 14.8634 14.7348 14.6833 14.7092 14.8134 14.9978 15.2651 15.6189 16.0637 16.6047 17.2481 18.0001 18.8675 19.8563 20.971 22.2136 23.5814 25.0654 26.6485 28.3048 30 40 
